"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"gps","4","0xac59d3","0x1","int8_t","gps.screen[61][20].bright","",""
"gps","4","0xac59d4","0x1","int8_t","gps.screen[61][21].chr","",""
"gps","4","0xac59d5","0x1","int8_t","gps.screen[61][21].fore","",""
"gps","4","0xac59d6","0x1","int8_t","gps.screen[61][21].back","",""
"gps","4","0xac59d7","0x1","int8_t","gps.screen[61][21].bright","",""
"gps","4","0xac59d8","0x1","int8_t","gps.screen[61][22].chr","",""
"gps","4","0xac59d9","0x1","int8_t","gps.screen[61][22].fore","",""
"gps","4","0xac59da","0x1","int8_t","gps.screen[61][22].back","",""
"gps","4","0xac59db","0x1","int8_t","gps.screen[61][22].bright","",""
"gps","4","0xac59dc","0x1","int8_t","gps.screen[61][23].chr","",""
"gps","4","0xac59dd","0x1","int8_t","gps.screen[61][23].fore","",""
"gps","4","0xac59de","0x1","int8_t","gps.screen[61][23].back","",""
"gps","4","0xac59df","0x1","int8_t","gps.screen[61][23].bright","",""
"gps","4","0xac59e0","0x1","int8_t","gps.screen[61][24].chr","",""
"gps","4","0xac59e1","0x1","int8_t","gps.screen[61][24].fore","",""
"gps","4","0xac59e2","0x1","int8_t","gps.screen[61][24].back","",""
"gps","4","0xac59e3","0x1","int8_t","gps.screen[61][24].bright","",""
"gps","2","0xac59e4","0x64","static-array","gps.screen[62]","gps::anon71",""
"gps","4","0xac59e4","0x1","int8_t","gps.screen[62][0].chr","",""
"gps","4","0xac59e5","0x1","int8_t","gps.screen[62][0].fore","",""
"gps","4","0xac59e6","0x1","int8_t","gps.screen[62][0].back","",""
"gps","4","0xac59e7","0x1","int8_t","gps.screen[62][0].bright","",""
"gps","4","0xac59e8","0x1","int8_t","gps.screen[62][1].chr","",""
"gps","4","0xac59e9","0x1","int8_t","gps.screen[62][1].fore","",""
"gps","4","0xac59ea","0x1","int8_t","gps.screen[62][1].back","",""
"gps","4","0xac59eb","0x1","int8_t","gps.screen[62][1].bright","",""
"gps","4","0xac59ec","0x1","int8_t","gps.screen[62][2].chr","",""
"gps","4","0xac59ed","0x1","int8_t","gps.screen[62][2].fore","",""
"gps","4","0xac59ee","0x1","int8_t","gps.screen[62][2].back","",""
"gps","4","0xac59ef","0x1","int8_t","gps.screen[62][2].bright","",""
"gps","4","0xac59f0","0x1","int8_t","gps.screen[62][3].chr","",""
"gps","4","0xac59f1","0x1","int8_t","gps.screen[62][3].fore","",""
"gps","4","0xac59f2","0x1","int8_t","gps.screen[62][3].back","",""
"gps","4","0xac59f3","0x1","int8_t","gps.screen[62][3].bright","",""
"gps","4","0xac59f4","0x1","int8_t","gps.screen[62][4].chr","",""
"gps","4","0xac59f5","0x1","int8_t","gps.screen[62][4].fore","",""
"gps","4","0xac59f6","0x1","int8_t","gps.screen[62][4].back","",""
"gps","4","0xac59f7","0x1","int8_t","gps.screen[62][4].bright","",""
"gps","4","0xac59f8","0x1","int8_t","gps.screen[62][5].chr","",""
"gps","4","0xac59f9","0x1","int8_t","gps.screen[62][5].fore","",""
"gps","4","0xac59fa","0x1","int8_t","gps.screen[62][5].back","",""
"gps","4","0xac59fb","0x1","int8_t","gps.screen[62][5].bright","",""
"gps","4","0xac59fc","0x1","int8_t","gps.screen[62][6].chr","",""
"gps","4","0xac59fd","0x1","int8_t","gps.screen[62][6].fore","",""
"gps","4","0xac59fe","0x1","int8_t","gps.screen[62][6].back","",""
"gps","4","0xac59ff","0x1","int8_t","gps.screen[62][6].bright","",""
"gps","4","0xac5a00","0x1","int8_t","gps.screen[62][7].chr","",""
"gps","4","0xac5a01","0x1","int8_t","gps.screen[62][7].fore","",""
"gps","4","0xac5a02","0x1","int8_t","gps.screen[62][7].back","",""
"gps","4","0xac5a03","0x1","int8_t","gps.screen[62][7].bright","",""
"gps","4","0xac5a04","0x1","int8_t","gps.screen[62][8].chr","",""
"gps","4","0xac5a05","0x1","int8_t","gps.screen[62][8].fore","",""
"gps","4","0xac5a06","0x1","int8_t","gps.screen[62][8].back","",""
"gps","4","0xac5a07","0x1","int8_t","gps.screen[62][8].bright","",""
"gps","4","0xac5a08","0x1","int8_t","gps.screen[62][9].chr","",""
"gps","4","0xac5a09","0x1","int8_t","gps.screen[62][9].fore","",""
"gps","4","0xac5a0a","0x1","int8_t","gps.screen[62][9].back","",""
"gps","4","0xac5a0b","0x1","int8_t","gps.screen[62][9].bright","",""
"gps","4","0xac5a0c","0x1","int8_t","gps.screen[62][10].chr","",""
"gps","4","0xac5a0d","0x1","int8_t","gps.screen[62][10].fore","",""
"gps","4","0xac5a0e","0x1","int8_t","gps.screen[62][10].back","",""
"gps","4","0xac5a0f","0x1","int8_t","gps.screen[62][10].bright","",""
"gps","4","0xac5a10","0x1","int8_t","gps.screen[62][11].chr","",""
"gps","4","0xac5a11","0x1","int8_t","gps.screen[62][11].fore","",""
"gps","4","0xac5a12","0x1","int8_t","gps.screen[62][11].back","",""
"gps","4","0xac5a13","0x1","int8_t","gps.screen[62][11].bright","",""
"gps","4","0xac5a14","0x1","int8_t","gps.screen[62][12].chr","",""
"gps","4","0xac5a15","0x1","int8_t","gps.screen[62][12].fore","",""
"gps","4","0xac5a16","0x1","int8_t","gps.screen[62][12].back","",""
"gps","4","0xac5a17","0x1","int8_t","gps.screen[62][12].bright","",""
"gps","4","0xac5a18","0x1","int8_t","gps.screen[62][13].chr","",""
"gps","4","0xac5a19","0x1","int8_t","gps.screen[62][13].fore","",""
"gps","4","0xac5a1a","0x1","int8_t","gps.screen[62][13].back","",""
"gps","4","0xac5a1b","0x1","int8_t","gps.screen[62][13].bright","",""
"gps","4","0xac5a1c","0x1","int8_t","gps.screen[62][14].chr","",""
"gps","4","0xac5a1d","0x1","int8_t","gps.screen[62][14].fore","",""
"gps","4","0xac5a1e","0x1","int8_t","gps.screen[62][14].back","",""
"gps","4","0xac5a1f","0x1","int8_t","gps.screen[62][14].bright","",""
"gps","4","0xac5a20","0x1","int8_t","gps.screen[62][15].chr","",""
"gps","4","0xac5a21","0x1","int8_t","gps.screen[62][15].fore","",""
"gps","4","0xac5a22","0x1","int8_t","gps.screen[62][15].back","",""
"gps","4","0xac5a23","0x1","int8_t","gps.screen[62][15].bright","",""
"gps","4","0xac5a24","0x1","int8_t","gps.screen[62][16].chr","",""
"gps","4","0xac5a25","0x1","int8_t","gps.screen[62][16].fore","",""
"gps","4","0xac5a26","0x1","int8_t","gps.screen[62][16].back","",""
"gps","4","0xac5a27","0x1","int8_t","gps.screen[62][16].bright","",""
"gps","4","0xac5a28","0x1","int8_t","gps.screen[62][17].chr","",""
"gps","4","0xac5a29","0x1","int8_t","gps.screen[62][17].fore","",""
"gps","4","0xac5a2a","0x1","int8_t","gps.screen[62][17].back","",""
"gps","4","0xac5a2b","0x1","int8_t","gps.screen[62][17].bright","",""
"gps","4","0xac5a2c","0x1","int8_t","gps.screen[62][18].chr","",""
"gps","4","0xac5a2d","0x1","int8_t","gps.screen[62][18].fore","",""
"gps","4","0xac5a2e","0x1","int8_t","gps.screen[62][18].back","",""
"gps","4","0xac5a2f","0x1","int8_t","gps.screen[62][18].bright","",""
"gps","4","0xac5a30","0x1","int8_t","gps.screen[62][19].chr","",""
"gps","4","0xac5a31","0x1","int8_t","gps.screen[62][19].fore","",""
"gps","4","0xac5a32","0x1","int8_t","gps.screen[62][19].back","",""
"gps","4","0xac5a33","0x1","int8_t","gps.screen[62][19].bright","",""
"gps","4","0xac5a34","0x1","int8_t","gps.screen[62][20].chr","",""
"gps","4","0xac5a35","0x1","int8_t","gps.screen[62][20].fore","",""
"gps","4","0xac5a36","0x1","int8_t","gps.screen[62][20].back","",""
"gps","4","0xac5a37","0x1","int8_t","gps.screen[62][20].bright","",""
"gps","4","0xac5a38","0x1","int8_t","gps.screen[62][21].chr","",""
"gps","4","0xac5a39","0x1","int8_t","gps.screen[62][21].fore","",""
"gps","4","0xac5a3a","0x1","int8_t","gps.screen[62][21].back","",""
"gps","4","0xac5a3b","0x1","int8_t","gps.screen[62][21].bright","",""
"gps","4","0xac5a3c","0x1","int8_t","gps.screen[62][22].chr","",""
"gps","4","0xac5a3d","0x1","int8_t","gps.screen[62][22].fore","",""
"gps","4","0xac5a3e","0x1","int8_t","gps.screen[62][22].back","",""
"gps","4","0xac5a3f","0x1","int8_t","gps.screen[62][22].bright","",""
"gps","4","0xac5a40","0x1","int8_t","gps.screen[62][23].chr","",""
"gps","4","0xac5a41","0x1","int8_t","gps.screen[62][23].fore","",""
"gps","4","0xac5a42","0x1","int8_t","gps.screen[62][23].back","",""
"gps","4","0xac5a43","0x1","int8_t","gps.screen[62][23].bright","",""
"gps","4","0xac5a44","0x1","int8_t","gps.screen[62][24].chr","",""
"gps","4","0xac5a45","0x1","int8_t","gps.screen[62][24].fore","",""
"gps","4","0xac5a46","0x1","int8_t","gps.screen[62][24].back","",""
"gps","4","0xac5a47","0x1","int8_t","gps.screen[62][24].bright","",""
"gps","2","0xac5a48","0x64","static-array","gps.screen[63]","gps::anon72",""
"gps","4","0xac5a48","0x1","int8_t","gps.screen[63][0].chr","",""
"gps","4","0xac5a49","0x1","int8_t","gps.screen[63][0].fore","",""
"gps","4","0xac5a4a","0x1","int8_t","gps.screen[63][0].back","",""
"gps","4","0xac5a4b","0x1","int8_t","gps.screen[63][0].bright","",""
"gps","4","0xac5a4c","0x1","int8_t","gps.screen[63][1].chr","",""
"gps","4","0xac5a4d","0x1","int8_t","gps.screen[63][1].fore","",""
"gps","4","0xac5a4e","0x1","int8_t","gps.screen[63][1].back","",""
"gps","4","0xac5a4f","0x1","int8_t","gps.screen[63][1].bright","",""
"gps","4","0xac5a50","0x1","int8_t","gps.screen[63][2].chr","",""
"gps","4","0xac5a51","0x1","int8_t","gps.screen[63][2].fore","",""
"gps","4","0xac5a52","0x1","int8_t","gps.screen[63][2].back","",""
"gps","4","0xac5a53","0x1","int8_t","gps.screen[63][2].bright","",""
"gps","4","0xac5a54","0x1","int8_t","gps.screen[63][3].chr","",""
"gps","4","0xac5a55","0x1","int8_t","gps.screen[63][3].fore","",""
"gps","4","0xac5a56","0x1","int8_t","gps.screen[63][3].back","",""
"gps","4","0xac5a57","0x1","int8_t","gps.screen[63][3].bright","",""
"gps","4","0xac5a58","0x1","int8_t","gps.screen[63][4].chr","",""
"gps","4","0xac5a59","0x1","int8_t","gps.screen[63][4].fore","",""
"gps","4","0xac5a5a","0x1","int8_t","gps.screen[63][4].back","",""
"gps","4","0xac5a5b","0x1","int8_t","gps.screen[63][4].bright","",""
"gps","4","0xac5a5c","0x1","int8_t","gps.screen[63][5].chr","",""
"gps","4","0xac5a5d","0x1","int8_t","gps.screen[63][5].fore","",""
"gps","4","0xac5a5e","0x1","int8_t","gps.screen[63][5].back","",""
"gps","4","0xac5a5f","0x1","int8_t","gps.screen[63][5].bright","",""
"gps","4","0xac5a60","0x1","int8_t","gps.screen[63][6].chr","",""
"gps","4","0xac5a61","0x1","int8_t","gps.screen[63][6].fore","",""
"gps","4","0xac5a62","0x1","int8_t","gps.screen[63][6].back","",""
"gps","4","0xac5a63","0x1","int8_t","gps.screen[63][6].bright","",""
"gps","4","0xac5a64","0x1","int8_t","gps.screen[63][7].chr","",""
"gps","4","0xac5a65","0x1","int8_t","gps.screen[63][7].fore","",""
"gps","4","0xac5a66","0x1","int8_t","gps.screen[63][7].back","",""
"gps","4","0xac5a67","0x1","int8_t","gps.screen[63][7].bright","",""
"gps","4","0xac5a68","0x1","int8_t","gps.screen[63][8].chr","",""
"gps","4","0xac5a69","0x1","int8_t","gps.screen[63][8].fore","",""
"gps","4","0xac5a6a","0x1","int8_t","gps.screen[63][8].back","",""
"gps","4","0xac5a6b","0x1","int8_t","gps.screen[63][8].bright","",""
"gps","4","0xac5a6c","0x1","int8_t","gps.screen[63][9].chr","",""
"gps","4","0xac5a6d","0x1","int8_t","gps.screen[63][9].fore","",""
"gps","4","0xac5a6e","0x1","int8_t","gps.screen[63][9].back","",""
"gps","4","0xac5a6f","0x1","int8_t","gps.screen[63][9].bright","",""
"gps","4","0xac5a70","0x1","int8_t","gps.screen[63][10].chr","",""
"gps","4","0xac5a71","0x1","int8_t","gps.screen[63][10].fore","",""
"gps","4","0xac5a72","0x1","int8_t","gps.screen[63][10].back","",""
"gps","4","0xac5a73","0x1","int8_t","gps.screen[63][10].bright","",""
"gps","4","0xac5a74","0x1","int8_t","gps.screen[63][11].chr","",""
"gps","4","0xac5a75","0x1","int8_t","gps.screen[63][11].fore","",""
"gps","4","0xac5a76","0x1","int8_t","gps.screen[63][11].back","",""
"gps","4","0xac5a77","0x1","int8_t","gps.screen[63][11].bright","",""
"gps","4","0xac5a78","0x1","int8_t","gps.screen[63][12].chr","",""
"gps","4","0xac5a79","0x1","int8_t","gps.screen[63][12].fore","",""
"gps","4","0xac5a7a","0x1","int8_t","gps.screen[63][12].back","",""
"gps","4","0xac5a7b","0x1","int8_t","gps.screen[63][12].bright","",""
"gps","4","0xac5a7c","0x1","int8_t","gps.screen[63][13].chr","",""
"gps","4","0xac5a7d","0x1","int8_t","gps.screen[63][13].fore","",""
"gps","4","0xac5a7e","0x1","int8_t","gps.screen[63][13].back","",""
"gps","4","0xac5a7f","0x1","int8_t","gps.screen[63][13].bright","",""
"gps","4","0xac5a80","0x1","int8_t","gps.screen[63][14].chr","",""
"gps","4","0xac5a81","0x1","int8_t","gps.screen[63][14].fore","",""
"gps","4","0xac5a82","0x1","int8_t","gps.screen[63][14].back","",""
"gps","4","0xac5a83","0x1","int8_t","gps.screen[63][14].bright","",""
"gps","4","0xac5a84","0x1","int8_t","gps.screen[63][15].chr","",""
"gps","4","0xac5a85","0x1","int8_t","gps.screen[63][15].fore","",""
"gps","4","0xac5a86","0x1","int8_t","gps.screen[63][15].back","",""
"gps","4","0xac5a87","0x1","int8_t","gps.screen[63][15].bright","",""
"gps","4","0xac5a88","0x1","int8_t","gps.screen[63][16].chr","",""
"gps","4","0xac5a89","0x1","int8_t","gps.screen[63][16].fore","",""
"gps","4","0xac5a8a","0x1","int8_t","gps.screen[63][16].back","",""
"gps","4","0xac5a8b","0x1","int8_t","gps.screen[63][16].bright","",""
"gps","4","0xac5a8c","0x1","int8_t","gps.screen[63][17].chr","",""
"gps","4","0xac5a8d","0x1","int8_t","gps.screen[63][17].fore","",""
"gps","4","0xac5a8e","0x1","int8_t","gps.screen[63][17].back","",""
"gps","4","0xac5a8f","0x1","int8_t","gps.screen[63][17].bright","",""
"gps","4","0xac5a90","0x1","int8_t","gps.screen[63][18].chr","",""
"gps","4","0xac5a91","0x1","int8_t","gps.screen[63][18].fore","",""
"gps","4","0xac5a92","0x1","int8_t","gps.screen[63][18].back","",""
"gps","4","0xac5a93","0x1","int8_t","gps.screen[63][18].bright","",""
"gps","4","0xac5a94","0x1","int8_t","gps.screen[63][19].chr","",""
"gps","4","0xac5a95","0x1","int8_t","gps.screen[63][19].fore","",""
"gps","4","0xac5a96","0x1","int8_t","gps.screen[63][19].back","",""
"gps","4","0xac5a97","0x1","int8_t","gps.screen[63][19].bright","",""
"gps","4","0xac5a98","0x1","int8_t","gps.screen[63][20].chr","",""
"gps","4","0xac5a99","0x1","int8_t","gps.screen[63][20].fore","",""
"gps","4","0xac5a9a","0x1","int8_t","gps.screen[63][20].back","",""
"gps","4","0xac5a9b","0x1","int8_t","gps.screen[63][20].bright","",""
"gps","4","0xac5a9c","0x1","int8_t","gps.screen[63][21].chr","",""
"gps","4","0xac5a9d","0x1","int8_t","gps.screen[63][21].fore","",""
"gps","4","0xac5a9e","0x1","int8_t","gps.screen[63][21].back","",""
"gps","4","0xac5a9f","0x1","int8_t","gps.screen[63][21].bright","",""
"gps","4","0xac5aa0","0x1","int8_t","gps.screen[63][22].chr","",""
"gps","4","0xac5aa1","0x1","int8_t","gps.screen[63][22].fore","",""
"gps","4","0xac5aa2","0x1","int8_t","gps.screen[63][22].back","",""
"gps","4","0xac5aa3","0x1","int8_t","gps.screen[63][22].bright","",""
"gps","4","0xac5aa4","0x1","int8_t","gps.screen[63][23].chr","",""
"gps","4","0xac5aa5","0x1","int8_t","gps.screen[63][23].fore","",""
"gps","4","0xac5aa6","0x1","int8_t","gps.screen[63][23].back","",""
"gps","4","0xac5aa7","0x1","int8_t","gps.screen[63][23].bright","",""
"gps","4","0xac5aa8","0x1","int8_t","gps.screen[63][24].chr","",""
"gps","4","0xac5aa9","0x1","int8_t","gps.screen[63][24].fore","",""
"gps","4","0xac5aaa","0x1","int8_t","gps.screen[63][24].back","",""
"gps","4","0xac5aab","0x1","int8_t","gps.screen[63][24].bright","",""
"gps","2","0xac5aac","0x64","static-array","gps.screen[64]","gps::anon73",""
"gps","4","0xac5aac","0x1","int8_t","gps.screen[64][0].chr","",""
"gps","4","0xac5aad","0x1","int8_t","gps.screen[64][0].fore","",""
"gps","4","0xac5aae","0x1","int8_t","gps.screen[64][0].back","",""
"gps","4","0xac5aaf","0x1","int8_t","gps.screen[64][0].bright","",""
"gps","4","0xac5ab0","0x1","int8_t","gps.screen[64][1].chr","",""
"gps","4","0xac5ab1","0x1","int8_t","gps.screen[64][1].fore","",""
"gps","4","0xac5ab2","0x1","int8_t","gps.screen[64][1].back","",""
"gps","4","0xac5ab3","0x1","int8_t","gps.screen[64][1].bright","",""
"gps","4","0xac5ab4","0x1","int8_t","gps.screen[64][2].chr","",""
"gps","4","0xac5ab5","0x1","int8_t","gps.screen[64][2].fore","",""
"gps","4","0xac5ab6","0x1","int8_t","gps.screen[64][2].back","",""
"gps","4","0xac5ab7","0x1","int8_t","gps.screen[64][2].bright","",""
"gps","4","0xac5ab8","0x1","int8_t","gps.screen[64][3].chr","",""
"gps","4","0xac5ab9","0x1","int8_t","gps.screen[64][3].fore","",""
"gps","4","0xac5aba","0x1","int8_t","gps.screen[64][3].back","",""
"gps","4","0xac5abb","0x1","int8_t","gps.screen[64][3].bright","",""
"gps","4","0xac5abc","0x1","int8_t","gps.screen[64][4].chr","",""
"gps","4","0xac5abd","0x1","int8_t","gps.screen[64][4].fore","",""
"gps","4","0xac5abe","0x1","int8_t","gps.screen[64][4].back","",""
"gps","4","0xac5abf","0x1","int8_t","gps.screen[64][4].bright","",""
"gps","4","0xac5ac0","0x1","int8_t","gps.screen[64][5].chr","",""
"gps","4","0xac5ac1","0x1","int8_t","gps.screen[64][5].fore","",""
"gps","4","0xac5ac2","0x1","int8_t","gps.screen[64][5].back","",""
"gps","4","0xac5ac3","0x1","int8_t","gps.screen[64][5].bright","",""
"gps","4","0xac5ac4","0x1","int8_t","gps.screen[64][6].chr","",""
"gps","4","0xac5ac5","0x1","int8_t","gps.screen[64][6].fore","",""
"gps","4","0xac5ac6","0x1","int8_t","gps.screen[64][6].back","",""
"gps","4","0xac5ac7","0x1","int8_t","gps.screen[64][6].bright","",""
"gps","4","0xac5ac8","0x1","int8_t","gps.screen[64][7].chr","",""
"gps","4","0xac5ac9","0x1","int8_t","gps.screen[64][7].fore","",""
"gps","4","0xac5aca","0x1","int8_t","gps.screen[64][7].back","",""
"gps","4","0xac5acb","0x1","int8_t","gps.screen[64][7].bright","",""
"gps","4","0xac5acc","0x1","int8_t","gps.screen[64][8].chr","",""
"gps","4","0xac5acd","0x1","int8_t","gps.screen[64][8].fore","",""
"gps","4","0xac5ace","0x1","int8_t","gps.screen[64][8].back","",""
"gps","4","0xac5acf","0x1","int8_t","gps.screen[64][8].bright","",""
"gps","4","0xac5ad0","0x1","int8_t","gps.screen[64][9].chr","",""
"gps","4","0xac5ad1","0x1","int8_t","gps.screen[64][9].fore","",""
"gps","4","0xac5ad2","0x1","int8_t","gps.screen[64][9].back","",""
"gps","4","0xac5ad3","0x1","int8_t","gps.screen[64][9].bright","",""
"gps","4","0xac5ad4","0x1","int8_t","gps.screen[64][10].chr","",""
"gps","4","0xac5ad5","0x1","int8_t","gps.screen[64][10].fore","",""
"gps","4","0xac5ad6","0x1","int8_t","gps.screen[64][10].back","",""
"gps","4","0xac5ad7","0x1","int8_t","gps.screen[64][10].bright","",""
"gps","4","0xac5ad8","0x1","int8_t","gps.screen[64][11].chr","",""
"gps","4","0xac5ad9","0x1","int8_t","gps.screen[64][11].fore","",""
"gps","4","0xac5ada","0x1","int8_t","gps.screen[64][11].back","",""
"gps","4","0xac5adb","0x1","int8_t","gps.screen[64][11].bright","",""
"gps","4","0xac5adc","0x1","int8_t","gps.screen[64][12].chr","",""
"gps","4","0xac5add","0x1","int8_t","gps.screen[64][12].fore","",""
"gps","4","0xac5ade","0x1","int8_t","gps.screen[64][12].back","",""
"gps","4","0xac5adf","0x1","int8_t","gps.screen[64][12].bright","",""
"gps","4","0xac5ae0","0x1","int8_t","gps.screen[64][13].chr","",""
"gps","4","0xac5ae1","0x1","int8_t","gps.screen[64][13].fore","",""
"gps","4","0xac5ae2","0x1","int8_t","gps.screen[64][13].back","",""
"gps","4","0xac5ae3","0x1","int8_t","gps.screen[64][13].bright","",""
"gps","4","0xac5ae4","0x1","int8_t","gps.screen[64][14].chr","",""
"gps","4","0xac5ae5","0x1","int8_t","gps.screen[64][14].fore","",""
"gps","4","0xac5ae6","0x1","int8_t","gps.screen[64][14].back","",""
"gps","4","0xac5ae7","0x1","int8_t","gps.screen[64][14].bright","",""
"gps","4","0xac5ae8","0x1","int8_t","gps.screen[64][15].chr","",""
"gps","4","0xac5ae9","0x1","int8_t","gps.screen[64][15].fore","",""
"gps","4","0xac5aea","0x1","int8_t","gps.screen[64][15].back","",""
"gps","4","0xac5aeb","0x1","int8_t","gps.screen[64][15].bright","",""
"gps","4","0xac5aec","0x1","int8_t","gps.screen[64][16].chr","",""
"gps","4","0xac5aed","0x1","int8_t","gps.screen[64][16].fore","",""
"gps","4","0xac5aee","0x1","int8_t","gps.screen[64][16].back","",""
"gps","4","0xac5aef","0x1","int8_t","gps.screen[64][16].bright","",""
"gps","4","0xac5af0","0x1","int8_t","gps.screen[64][17].chr","",""
"gps","4","0xac5af1","0x1","int8_t","gps.screen[64][17].fore","",""
"gps","4","0xac5af2","0x1","int8_t","gps.screen[64][17].back","",""
"gps","4","0xac5af3","0x1","int8_t","gps.screen[64][17].bright","",""
"gps","4","0xac5af4","0x1","int8_t","gps.screen[64][18].chr","",""
"gps","4","0xac5af5","0x1","int8_t","gps.screen[64][18].fore","",""
"gps","4","0xac5af6","0x1","int8_t","gps.screen[64][18].back","",""
"gps","4","0xac5af7","0x1","int8_t","gps.screen[64][18].bright","",""
"gps","4","0xac5af8","0x1","int8_t","gps.screen[64][19].chr","",""
"gps","4","0xac5af9","0x1","int8_t","gps.screen[64][19].fore","",""
"gps","4","0xac5afa","0x1","int8_t","gps.screen[64][19].back","",""
"gps","4","0xac5afb","0x1","int8_t","gps.screen[64][19].bright","",""
"gps","4","0xac5afc","0x1","int8_t","gps.screen[64][20].chr","",""
"gps","4","0xac5afd","0x1","int8_t","gps.screen[64][20].fore","",""
"gps","4","0xac5afe","0x1","int8_t","gps.screen[64][20].back","",""
"gps","4","0xac5aff","0x1","int8_t","gps.screen[64][20].bright","",""
"gps","4","0xac5b00","0x1","int8_t","gps.screen[64][21].chr","",""
"gps","4","0xac5b01","0x1","int8_t","gps.screen[64][21].fore","",""
"gps","4","0xac5b02","0x1","int8_t","gps.screen[64][21].back","",""
"gps","4","0xac5b03","0x1","int8_t","gps.screen[64][21].bright","",""
"gps","4","0xac5b04","0x1","int8_t","gps.screen[64][22].chr","",""
"gps","4","0xac5b05","0x1","int8_t","gps.screen[64][22].fore","",""
"gps","4","0xac5b06","0x1","int8_t","gps.screen[64][22].back","",""
"gps","4","0xac5b07","0x1","int8_t","gps.screen[64][22].bright","",""
"gps","4","0xac5b08","0x1","int8_t","gps.screen[64][23].chr","",""
"gps","4","0xac5b09","0x1","int8_t","gps.screen[64][23].fore","",""
"gps","4","0xac5b0a","0x1","int8_t","gps.screen[64][23].back","",""
"gps","4","0xac5b0b","0x1","int8_t","gps.screen[64][23].bright","",""
"gps","4","0xac5b0c","0x1","int8_t","gps.screen[64][24].chr","",""
"gps","4","0xac5b0d","0x1","int8_t","gps.screen[64][24].fore","",""
"gps","4","0xac5b0e","0x1","int8_t","gps.screen[64][24].back","",""
"gps","4","0xac5b0f","0x1","int8_t","gps.screen[64][24].bright","",""
"gps","2","0xac5b10","0x64","static-array","gps.screen[65]","gps::anon74",""
"gps","4","0xac5b10","0x1","int8_t","gps.screen[65][0].chr","",""
"gps","4","0xac5b11","0x1","int8_t","gps.screen[65][0].fore","",""
"gps","4","0xac5b12","0x1","int8_t","gps.screen[65][0].back","",""
"gps","4","0xac5b13","0x1","int8_t","gps.screen[65][0].bright","",""
"gps","4","0xac5b14","0x1","int8_t","gps.screen[65][1].chr","",""
"gps","4","0xac5b15","0x1","int8_t","gps.screen[65][1].fore","",""
"gps","4","0xac5b16","0x1","int8_t","gps.screen[65][1].back","",""
"gps","4","0xac5b17","0x1","int8_t","gps.screen[65][1].bright","",""
"gps","4","0xac5b18","0x1","int8_t","gps.screen[65][2].chr","",""
"gps","4","0xac5b19","0x1","int8_t","gps.screen[65][2].fore","",""
"gps","4","0xac5b1a","0x1","int8_t","gps.screen[65][2].back","",""
"gps","4","0xac5b1b","0x1","int8_t","gps.screen[65][2].bright","",""
"gps","4","0xac5b1c","0x1","int8_t","gps.screen[65][3].chr","",""
"gps","4","0xac5b1d","0x1","int8_t","gps.screen[65][3].fore","",""
"gps","4","0xac5b1e","0x1","int8_t","gps.screen[65][3].back","",""
"gps","4","0xac5b1f","0x1","int8_t","gps.screen[65][3].bright","",""
"gps","4","0xac5b20","0x1","int8_t","gps.screen[65][4].chr","",""
"gps","4","0xac5b21","0x1","int8_t","gps.screen[65][4].fore","",""
"gps","4","0xac5b22","0x1","int8_t","gps.screen[65][4].back","",""
"gps","4","0xac5b23","0x1","int8_t","gps.screen[65][4].bright","",""
"gps","4","0xac5b24","0x1","int8_t","gps.screen[65][5].chr","",""
"gps","4","0xac5b25","0x1","int8_t","gps.screen[65][5].fore","",""
"gps","4","0xac5b26","0x1","int8_t","gps.screen[65][5].back","",""
"gps","4","0xac5b27","0x1","int8_t","gps.screen[65][5].bright","",""
"gps","4","0xac5b28","0x1","int8_t","gps.screen[65][6].chr","",""
"gps","4","0xac5b29","0x1","int8_t","gps.screen[65][6].fore","",""
"gps","4","0xac5b2a","0x1","int8_t","gps.screen[65][6].back","",""
"gps","4","0xac5b2b","0x1","int8_t","gps.screen[65][6].bright","",""
"gps","4","0xac5b2c","0x1","int8_t","gps.screen[65][7].chr","",""
"gps","4","0xac5b2d","0x1","int8_t","gps.screen[65][7].fore","",""
"gps","4","0xac5b2e","0x1","int8_t","gps.screen[65][7].back","",""
"gps","4","0xac5b2f","0x1","int8_t","gps.screen[65][7].bright","",""
"gps","4","0xac5b30","0x1","int8_t","gps.screen[65][8].chr","",""
"gps","4","0xac5b31","0x1","int8_t","gps.screen[65][8].fore","",""
"gps","4","0xac5b32","0x1","int8_t","gps.screen[65][8].back","",""
"gps","4","0xac5b33","0x1","int8_t","gps.screen[65][8].bright","",""
"gps","4","0xac5b34","0x1","int8_t","gps.screen[65][9].chr","",""
"gps","4","0xac5b35","0x1","int8_t","gps.screen[65][9].fore","",""
"gps","4","0xac5b36","0x1","int8_t","gps.screen[65][9].back","",""
"gps","4","0xac5b37","0x1","int8_t","gps.screen[65][9].bright","",""
"gps","4","0xac5b38","0x1","int8_t","gps.screen[65][10].chr","",""
"gps","4","0xac5b39","0x1","int8_t","gps.screen[65][10].fore","",""
"gps","4","0xac5b3a","0x1","int8_t","gps.screen[65][10].back","",""
"gps","4","0xac5b3b","0x1","int8_t","gps.screen[65][10].bright","",""
"gps","4","0xac5b3c","0x1","int8_t","gps.screen[65][11].chr","",""
